date	open	high	low	close	volume	adj_close
2015-09-08	195.940002	197.610001	195.169998	197.429993	116025700	191.142275
2015-09-04	192.850006	193.860001	191.610001	192.589996	207081000	186.456422
2015-09-03	196.259995	198.050003	194.960007	195.550003	152087800	189.322159
2015-09-02	194.619995	195.460007	192.419998	195.410004	160269300	189.186618
2015-09-01	193.119995	194.770004	190.729996	191.770004	256000400	185.662545
2015-08-31	198.110001	199.130005	197.009995	197.669998	163298800	191.374637
2015-08-28	198.50	199.839996	197.919998	199.279999	160414400	192.933362
2015-08-27	197.020004	199.419998	195.210007	199.270004	274143900	192.923686
2015-08-26	192.080002	194.789993	188.369995	194.460007	339257000	188.266877
2015-08-25	195.429993	195.449997	186.919998	187.270004	369833100	181.30586
2015-08-24	187.490005	197.479996	182.399994	189.50	507244300	183.464835
2015-08-21	201.729996	203.940002	197.520004	197.830002	346588500	191.529545
2015-08-20	206.509995	208.289993	203.899994	203.970001	194327900	197.473998
2015-08-19	209.089996	210.009995	207.350006	208.320007	172946000	201.685466
2015-08-18	210.259995	210.679993	209.699997	209.979996	71692700	203.292588
2015-08-17	208.710007	210.589996	208.160004	210.589996	79072600	203.883161
2015-08-14	208.429993	209.509995	208.259995	209.419998	72786500	202.750425
2015-08-13	208.729996	209.550003	208.009995	208.660004	89383300	202.014634
2015-08-12	207.110001	209.139999	205.360001	208.919998	172123700	202.266349
2015-08-11	208.970001	209.470001	207.759995	208.669998	126081400	202.024311
2015-08-10	209.279999	210.669998	209.279999	210.570007	80270700	203.863809
2015-08-07	208.160004	208.339996	206.869995	207.949997	117858000	201.32724
2015-08-06	210.289993	210.419998	207.649994	208.350006	116030800	201.71451
2015-08-05	210.449997	211.309998	209.729996	210.070007	85786800	203.379732
2015-08-04	209.699997	210.25	208.800003	209.380005	81820800	202.711705
2015-08-03	210.460007	210.529999	208.649994	209.789993	113965700	203.108636
2015-07-31	211.419998	211.449997	210.160004	210.50	103266900	203.796031
2015-07-30	210.160004	211.020004	209.419998	210.820007	91304400	204.105847
2015-07-29	209.479996	211.039993	209.309998	210.770004	105791300	204.057436
2015-07-28	207.789993	209.50	206.800003	209.330002	123544800	202.663295
2015-07-27	206.940002	207.550003	206.259995	206.789993	132361100	200.20418
2015-07-24	210.300003	210.369995	207.600006	208.00	117755000	201.37565
2015-07-23	211.529999	211.649994	209.75	210.179993	90509100	203.486215
2015-07-22	210.929993	211.770004	210.889999	211.369995	88667900	204.638318
2015-07-21	212.429993	212.740005	211.389999	211.75	77965000	205.006221
2015-07-20	212.75	213.179993	212.210007	212.589996	70446800	205.819465
2015-07-17	212.289993	212.550003	211.800003	212.479996	89030000	205.712968
2015-07-16	211.869995	212.300003	211.580002	212.300003	106683300	205.538708
2015-07-15	210.729996	211.279999	210.039993	210.610001	97914100	203.902528
2015-07-14	209.720001	211.050003	209.649994	210.679993	81709600	203.970291
2015-07-13	208.990005	209.899994	208.940002	209.770004	106069400	203.089284
2015-07-10	207.289993	207.979996	204.949997	207.479996	129456900	200.872207
2015-07-09	207.039993	207.350006	204.770004	204.899994	144113100	198.374373
2015-07-08	206.419998	206.759995	204.25	204.529999	164020100	198.016161
2015-07-07	206.960007	208.169998	204.110001	208.020004	173820200	201.395018
2015-07-06	205.770004	207.649994	205.529999	206.720001	117975400	200.136417
2015-07-02	208.070007	208.270004	206.809998	207.309998	104373700	200.707623
2015-07-01	207.729996	208.029999	206.559998	207.50	135979900	200.891574
